type,sourceName,creationDate,startDate,endDate,value,sourceVersion,device
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-02 02:09:00 -0400,2019-01-02 06:57:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-02 02:09:00 -0400,2019-01-02 07:35:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-02 08:00:40 -0400,2019-01-02 00:07:05 -0400,2019-01-02 08:00:35 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ac1e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1>"
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-03 08:15:15 -0400,2019-01-03 01:07:32 -0400,2019-01-03 08:15:10 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ac1e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-03 01:14:00 -0400,2019-01-03 08:50:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-03 01:14:00 -0400,2019-01-03 09:02:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-04 01:59:00 -0400,2019-01-04 09:17:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-04 01:59:00 -0400,2019-01-04 10:09:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-05 02:34:00 -0400,2019-01-05 09:34:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-05 02:34:00 -0400,2019-01-05 10:25:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-06 01:36:00 -0400,2019-01-06 08:50:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-06 01:36:00 -0400,2019-01-06 10:06:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-07 08:00:51 -0400,2019-01-07 00:31:32 -0400,2019-01-07 08:00:45 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ac140>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-07 01:52:00 -0400,2019-01-07 08:24:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-07 01:52:00 -0400,2019-01-07 09:34:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-08 08:00:41 -0400,2019-01-08 01:07:56 -0400,2019-01-08 02:26:00 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ac140>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-08 08:00:41 -0400,2019-01-08 02:28:44 -0400,2019-01-08 08:00:40 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ac140>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-08 02:32:00 -0400,2019-01-08 08:17:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-08 02:32:00 -0400,2019-01-08 09:07:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-09 08:01:51 -0400,2019-01-09 03:19:48 -0400,2019-01-09 08:01:46 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ac140>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-09 03:32:00 -0400,2019-01-09 09:29:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-09 03:32:00 -0400,2019-01-09 10:07:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-10 01:27:00 -0400,2019-01-10 07:31:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-10 08:00:41 -0400,2019-01-10 07:28:08 -0400,2019-01-10 08:00:35 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ac140>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-10 01:27:00 -0400,2019-01-10 09:02:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-11 01:03:00 -0400,2019-01-11 06:47:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-11 08:02:13 -0400,2019-01-11 00:00:00 -0400,2019-01-11 08:01:40 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ac140>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-11 08:02:13 -0400,2019-01-11 08:01:40 -0400,2019-01-11 08:01:44 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ac140>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-11 08:02:13 -0400,2019-01-11 08:02:08 -0400,2019-01-11 08:02:12 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ac140>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-11 01:03:00 -0400,2019-01-11 08:06:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-12 00:54:00 -0400,2019-01-12 08:00:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-12 00:54:00 -0400,2019-01-12 09:07:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-12 23:49:00 -0400,2019-01-13 08:09:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-12 23:49:00 -0400,2019-01-13 09:44:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-14 08:10:25 -0400,2019-01-14 00:54:56 -0400,2019-01-14 08:10:20 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ac140>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-14 00:52:00 -0400,2019-01-14 08:28:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-14 00:52:00 -0400,2019-01-14 09:24:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-15 00:29:00 -0400,2019-01-15 07:32:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-15 08:00:55 -0400,2019-01-15 01:08:08 -0400,2019-01-15 08:00:53 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ac140>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-15 00:29:00 -0400,2019-01-15 08:32:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-16 01:40:00 -0400,2019-01-16 07:06:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-16 08:00:50 -0400,2019-01-16 00:55:44 -0400,2019-01-16 08:00:49 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-16 01:40:00 -0400,2019-01-16 08:13:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-17 01:04:00 -0400,2019-01-17 07:56:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-17 08:31:28 -0400,2019-01-17 00:31:48 -0400,2019-01-17 08:29:16 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-17 08:31:28 -0400,2019-01-17 08:29:44 -0400,2019-01-17 08:30:00 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-17 08:31:28 -0400,2019-01-17 08:31:24 -0400,2019-01-17 08:31:28 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-17 01:04:00 -0400,2019-01-17 08:40:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-18 08:01:01 -0400,2019-01-18 00:41:40 -0400,2019-01-18 08:01:00 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-18 02:09:00 -0400,2019-01-18 08:54:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-18 02:09:00 -0400,2019-01-18 10:11:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-19 00:40:00 -0400,2019-01-19 07:45:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-19 00:40:00 -0400,2019-01-19 09:11:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-20 00:15:00 -0400,2019-01-20 08:09:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-20 00:15:00 -0400,2019-01-20 09:22:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-21 00:13:00 -0400,2019-01-21 06:36:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-21 00:13:00 -0400,2019-01-21 07:37:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-21 08:02:29 -0400,2019-01-21 00:00:00 -0400,2019-01-21 08:02:29 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-22 00:24:00 -0400,2019-01-22 06:15:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-22 00:24:00 -0400,2019-01-22 06:53:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-22 08:00:31 -0400,2019-01-22 00:03:33 -0400,2019-01-22 08:00:25 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-23 00:45:00 -0400,2019-01-23 06:06:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-23 00:45:00 -0400,2019-01-23 07:11:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-23 08:00:39 -0400,2019-01-23 00:53:32 -0400,2019-01-23 08:00:33 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-24 08:10:10 -0400,2019-01-24 01:32:56 -0400,2019-01-24 08:10:05 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-24 01:38:00 -0400,2019-01-24 08:16:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-24 01:38:00 -0400,2019-01-24 09:07:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-25 01:13:00 -0400,2019-01-25 07:41:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-25 08:10:07 -0400,2019-01-25 01:09:28 -0400,2019-01-25 08:10:01 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-25 01:13:00 -0400,2019-01-25 08:35:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-26 01:36:00 -0400,2019-01-26 07:51:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-26 01:36:00 -0400,2019-01-26 08:40:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-27 03:16:00 -0400,2019-01-27 08:29:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-27 03:16:00 -0400,2019-01-27 09:28:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-28 08:00:38 -0400,2019-01-28 00:00:00 -0400,2019-01-28 08:00:37 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-27 23:30:00 -0400,2019-01-28 08:21:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-27 23:30:00 -0400,2019-01-28 09:25:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-29 08:00:33 -0400,2019-01-29 01:20:08 -0400,2019-01-29 08:00:33 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-29 01:34:00 -0400,2019-01-29 08:26:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-29 01:34:00 -0400,2019-01-29 09:32:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-30 01:39:00 -0400,2019-01-30 07:54:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-30 08:00:29 -0400,2019-01-30 01:47:28 -0400,2019-01-30 08:00:24 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-30 01:39:00 -0400,2019-01-30 09:11:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-31 01:30:00 -0400,2019-01-31 08:00:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-01-31 01:30:00 -0400,2019-01-31 08:41:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-01-31 10:43:44 -0400,2019-01-31 00:54:17 -0400,2019-01-31 10:43:39 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-01 01:22:00 -0400,2019-02-01 07:53:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-02-01 08:00:37 -0400,2019-02-01 01:10:20 -0400,2019-02-01 08:00:28 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-01 01:22:00 -0400,2019-02-01 08:57:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-02 02:43:00 -0400,2019-02-02 08:01:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-02 02:43:00 -0400,2019-02-02 08:48:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-03 01:21:00 -0400,2019-02-03 08:32:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-03 01:21:00 -0400,2019-02-03 09:26:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-04 01:36:00 -0400,2019-02-04 07:48:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-04 01:36:00 -0400,2019-02-04 08:46:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-02-05 08:10:03 -0400,2019-02-05 00:58:06 -0400,2019-02-05 08:09:57 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-05 01:25:00 -0400,2019-02-05 08:32:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-05 01:25:00 -0400,2019-02-05 09:31:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-06 01:20:00 -0400,2019-02-06 07:50:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-02-06 08:09:51 -0400,2019-02-06 01:16:48 -0400,2019-02-06 08:09:46 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-06 01:20:00 -0400,2019-02-06 09:03:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-02-07 08:00:45 -0400,2019-02-07 01:06:48 -0400,2019-02-07 08:00:40 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-07 01:35:00 -0400,2019-02-07 08:17:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-07 01:35:00 -0400,2019-02-07 09:24:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-02-08 08:09:46 -0400,2019-02-08 00:45:24 -0400,2019-02-08 08:09:45 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-08 01:30:00 -0400,2019-02-08 08:14:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-08 01:30:00 -0400,2019-02-08 09:15:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-09 01:30:00 -0400,2019-02-09 08:10:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-09 01:30:00 -0400,2019-02-09 08:44:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-10 01:28:00 -0400,2019-02-10 08:53:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-10 01:28:00 -0400,2019-02-10 09:36:00 -0400,HKCategoryValueSleepAnalysisInBed,32,
HKCategoryTypeIdentifierSleepAnalysis,Clock,2019-02-11 08:00:32 -0400,2019-02-11 00:52:28 -0400,2019-02-11 08:00:26 -0400,HKCategoryValueSleepAnalysisInBed,,"<<HKDevice: 0x2807ad900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,1, software:12.1.2>"
HKCategoryTypeIdentifierSleepAnalysis,Sync Solver,2020-09-26 14:10:36 -0400,2019-02-11 01:28:00 -0400,2019-02-11 08:05:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,32,
